,a0,a1,a2,a3,a4,a5,a6
5.3714900000000005,0.000502418962080546,0.0,0.00025832506854571495,0.0,-0.00016002553571838643,0.0,7.542569908547228e-05
5.373419999999999,0.0004750940070246091,0.0,0.00023980754885167375,0.0,-0.00016675491874381429,0.0,6.68371966944955e-05
5.3748,0.0004362727136210977,0.0,0.00020638808856471267,0.0,-0.0001485962453750293,0.0,4.501392581115308e-05
5.38009,0.00036874184359954863,0.0,0.00016007628108674962,0.0,-9.048321420013096e-05,0.0,4.361470746629041e-05
5.3829199999999995,0.0003522455119488789,0.0,0.00015425358825172576,0.0,-7.525474733706396e-05,0.0,3.8157007173911856e-05
5.3833400000000005,0.00036385793146748277,0.0,0.00016331905936051982,0.0,-8.346443280354741e-05,0.0,4.946558142462768e-05
5.383859999999999,0.0003514113737202497,0.0,0.00015079503439218542,0.0,-7.250796968618472e-05,0.0,3.9233936776180934e-05
5.38596,0.0003440529169842031,0.0,0.00014271029410724024,0.0,-7.44399878363393e-05,0.0,3.7191431056004405e-05
5.38986,0.0003407748409849625,0.0,0.00014073027003948238,0.0,-7.282116627156071e-05,0.0,2.6795655132988047e-05
5.39308,0.0003455606417763208,0.0,0.00013626906295608143,0.0,-5.9907307265861505e-05,0.0,6.707043479504882e-05
5.40341,0.0003644072226353101,0.0,0.00013231766161866698,0.0,-7.17029691921893e-05,0.0,6.418459167500776e-05
5.41408,0.0003634847990063673,0.0,0.00013737832953542896,0.0,-6.097888801353502e-05,0.0,6.847623382280759e-05
