Run,Detector,Yield,Yield err,Area,Area err,Fit Status
run0268,det_h1-2,0.00376583,0.000932437,1006.17,249.131,0
run0268,det_h1-3,0.0197923,0.00283044,5288.18,756.246,0
run0268,det_h1-4,0.0217517,0.002197,5811.68,587,0
run0269,det_h0-0,0.0378333,0.00353622,3982.52,372.24,0
run0269,det_h0-1,0.0350065,0.00546871,3684.96,575.663,0
run0269,det_h0-2,0.000905974,4.89511e-05,95.3674,5.15283,1
run0269,det_h0-3,0.000905974,4.20143e-05,95.3674,4.42264,1
run0269,det_h0-4,0.000905974,3.66977e-05,95.3674,3.86298,1
run0269,det_h0-5,0.0227227,0.00415951,2391.9,437.85,1
run0269,det_h0-6,0.0346385,0.00162183,3646.22,170.722,0
run0269,det_h0-7,0.0331003,0.00172313,3484.3,181.385,0
run0269,det_h1-0,0.000905974,4.16544e-05,95.3674,4.38475,1
run0269,det_h1-1,0.0292445,0.00704925,3078.43,742.04,0
run0269,det_h1-2,0.0109899,0.00312391,1156.85,328.839,0
run0269,det_h1-3,0.000905974,1.94093e-05,95.3674,2.04312,1
run0269,det_h1-4,0.0286135,0.00594468,3012,625.767,0
run0270,det_h0-0,0.0391247,0.00406861,6384.88,663.968,0
run0270,det_h0-1,0.0428128,0.000944646,6986.74,154.16,1
run0270,det_h0-2,0.0128534,0.0024663,2097.59,402.482,1
run0270,det_h0-3,0.0383054,0.00097391,6251.18,158.935,0
run0270,det_h0-4,0.0249656,0.00286766,4074.21,467.981,0
run0270,det_h0-5,0.0321566,0.00328206,5247.73,535.61,0
run0270,det_h0-6,0.0227992,0.00302334,3720.67,493.388,0
run0270,det_h0-7,0.000584384,1.81744e-05,95.3674,2.96593,1
run0270,det_h1-0,0.000584384,2.98661e-05,95.3674,4.87394,1
run0270,det_h1-1,0.0252169,0.00228776,4115.21,373.346,0
run0270,det_h1-2,0.017296,0.000748581,2822.58,122.163,0
run0270,det_h1-3,0.0434848,0.00223212,7096.41,364.267,0
run0270,det_h1-4,0.0415006,0.00180266,6772.61,294.181,0
run0271,det_h0-0,0.0495598,0.00154921,4238.55,132.494,0
run0271,det_h0-1,0.045041,0.00143164,3852.09,122.44,0
run0271,det_h0-2,0.0197549,0.00329611,1689.52,281.897,0
run0271,det_h0-3,0.0188201,0.00613656,1609.57,524.823,0
run0271,det_h0-4,0.0349346,0.00385246,2987.75,329.478,0
run0271,det_h0-5,0.0373512,0.00159527,3194.42,136.434,0
run0271,det_h0-6,0.0313207,0.00431964,2678.67,369.433,0
run0271,det_h0-7,0.0338219,0.00466989,2892.58,399.387,0
run0271,det_h1-0,0.0407488,0.00144774,3485,123.817,0
run0271,det_h1-1,0.0254619,0.00396771,2177.6,339.335,0
run0271,det_h1-2,0.0195343,0.00119331,1670.65,102.056,0
run0271,det_h1-3,0.0431239,0.00287884,3688.13,246.21,0
run0271,det_h1-4,0.0474511,0.00122518,4058.21,104.782,0
run0272,det_h0-0,0.0503922,0.00388634,4607.91,355.371,1
run0272,det_h0-1,0.0494377,0.00131519,4520.64,120.263,0
run0272,det_h0-2,0.00930719,0.015517,851.058,1418.89,1
run0272,det_h0-3,0.0289243,0.00517925,2644.87,473.595,0
run0272,det_h0-4,0.0309923,0.00505801,2833.97,462.51,0
run0272,det_h0-5,0.0273277,0.00386394,2498.87,353.322,0
run0272,det_h0-6,0.0415572,0.00817174,3800.04,747.232,0
run0272,det_h0-7,0.0392106,0.00454649,3585.46,415.735,1
run0272,det_h1-0,0.0388217,0.00365233,3549.9,333.973,0
run0272,det_h1-1,0.0351849,0.00343715,3217.34,314.297,0
run0272,det_h1-2,0.0127542,0.00465852,1166.25,425.98,0
run0272,det_h1-3,0.00104294,2.44072e-05,95.3674,2.23181,1
run0272,det_h1-4,0.0531584,0.00121159,4860.86,110.789,1
run0273,det_h0-0,0.0556944,0.00137429,4993.67,123.221,0
run0273,det_h0-1,0.0419827,0.00491294,3764.25,440.504,0
run0273,det_h0-2,0.0145138,0.00260581,1301.33,233.642,0
run0273,det_h0-3,0.0335895,0.00444951,3011.7,398.952,0
run0273,det_h0-4,0.0420155,0.00129858,3767.2,116.433,0
run0273,det_h0-5,0.0269409,0.0045824,2415.58,410.867,0
run0273,det_h0-6,0.0410624,0.0031947,3681.74,286.444,0
run0273,det_h0-7,0.0409337,0.00210515,3670.2,188.752,0
run0273,det_h1-0,0.0433006,0.00119609,3882.42,107.244,0
run0273,det_h1-1,0.00106363,5.87509e-05,95.3674,5.26772,1
run0273,det_h1-2,0.0209033,0.00102762,1874.23,92.1389,0
run0273,det_h1-3,0.0526602,0.00330505,4721.62,296.337,0
run0273,det_h1-4,0.0598262,0.000906742,5364.14,81.3003,1
run0274,det_h0-0,0.0605331,0.00122489,5477.4,110.836,0
run0274,det_h0-1,0.0521438,0.00209306,4718.29,189.392,0
run0274,det_h0-2,0.00105395,6.15844e-05,95.3674,5.57252,1
run0274,det_h0-3,0.0467952,0.00136247,4234.31,123.285,0
run0274,det_h0-4,0.0436953,0.00154305,3953.81,139.624,0
run0274,det_h0-5,0.0308635,0.00594099,2792.71,537.576,0
run0274,det_h0-6,0.0353461,0.00375912,3198.32,340.147,1
run0274,det_h0-7,0.0454984,0.00323143,4116.97,292.399,0
run0274,det_h1-0,0.0343082,0.00490129,3104.41,443.498,0
run0274,det_h1-1,0.00105395,8.85665e-05,95.3674,8.01403,1
run0274,det_h1-2,0.00409719,0.00334385,370.738,302.572,0
run0274,det_h1-3,0.0548553,0.00163169,4963.64,147.646,0
run0274,det_h1-4,0.0583493,0.00183174,5279.8,165.747,0
run0275,det_h0-0,0.0579572,0.00404302,4990.34,348.121,0
run0275,det_h0-1,0.0543539,0.0039063,4680.09,336.348,0
run0275,det_h0-2,0.014325,0.00901598,1233.44,776.312,0
run0275,det_h0-3,0.0464519,0.00625101,3999.7,538.237,0
run0275,det_h0-4,0.0436532,0.00326655,3758.72,281.263,0
run0275,det_h0-5,0.040683,0.00444773,3502.97,382.967,1
run0275,det_h0-6,0.0443839,0.0125575,3821.63,1081.25,0
run0275,det_h0-7,0.0417169,0.00549471,3591.99,473.117,1
run0275,det_h1-0,0.0441002,0.0139702,3797.21,1202.89,0
run0275,det_h1-1,0.03429,0.00328386,2952.51,282.754,0
run0275,det_h1-2,0.0244842,0.00118409,2108.19,101.955,0
run0275,det_h1-3,0.0628242,0.00201784,5409.42,173.744,0
run0275,det_h1-4,0.0633365,0.00160305,5453.53,138.029,1
run0278,det_h0-0,0.0565823,0.00379891,5548.52,372.525,0
run0278,det_h0-1,0.0634599,0.00178608,6222.94,175.145,0
run0278,det_h0-2,0.023302,0.0037648,2285.02,369.18,0
run0278,det_h0-3,477.418,770.934,4.68161e+07,7.55985e+07,1
run0278,det_h0-4,0.0502044,0.00246481,4923.1,241.702,1
run0278,det_h0-5,0.000972531,6.26239e-05,95.3674,6.14097,1
run0278,det_h0-6,0.0544492,0.00574696,5339.34,563.553,0
run0278,det_h0-7,0.0505593,0.00378972,4957.89,371.624,0
run0278,det_h1-0,0.0542166,0.00144049,5316.53,141.256,1
run0278,det_h1-1,0.0487858,0.00129416,4783.98,126.907,0
run0278,det_h1-2,0.0266635,0.00128118,2614.65,125.634,0
run0278,det_h1-3,0.0563559,0.0158987,5526.31,1559.04,0
run0278,det_h1-4,0.00218123,0.000136448,213.893,13.3802,1
run0279,det_h0-0,0.0548402,0.00122728,11983.4,268.18,0
run0279,det_h0-1,0.047702,0.00160596,10423.6,350.927,0
run0279,det_h0-2,0.000436434,1.51145e-05,95.3674,3.30274,1
run0279,det_h0-3,0.0317174,0.00425158,6930.73,929.033,0
run0279,det_h0-4,0.0324401,0.00252862,7088.66,552.54,0
run0279,det_h0-5,0.0300692,0.00832785,6570.57,1819.76,0
run0279,det_h0-6,0.0325704,0.00250118,7117.11,546.545,0
run0279,det_h0-7,0.0312172,0.00347099,6821.42,758.464,0
run0279,det_h1-0,0.0362241,0.00478958,7915.51,1046.59,0
run0279,det_h1-1,0.0311406,0.00231826,6804.68,506.575,0
run0279,det_h1-2,0.0208715,0.000768478,4560.73,167.924,1
run0279,det_h1-3,0.0437955,0.00378794,9569.97,827.721,0
run0279,det_h1-4,0.0424091,0.00297209,9267.02,649.447,0
run0280,det_h0-0,0.0430638,0.00277386,6893.19,444.008,0
run0280,det_h0-1,0.0489712,0.00305234,7838.78,488.586,1
run0280,det_h0-2,0.0262547,0.000803092,4202.57,128.55,0
run0280,det_h0-3,0.0343663,0.00336446,5500.98,538.546,0
run0280,det_h0-4,0.0403543,0.00296177,6459.48,474.088,0
run0280,det_h0-5,0.0318398,0.00414002,5096.57,662.688,0
run0280,det_h0-6,0.0325429,0.00254327,5209.12,407.098,0
run0280,det_h0-7,0.000595789,1.94699e-05,95.3674,3.11652,1
run0280,det_h1-0,0.0421064,0.00250792,6739.93,401.44,0
run0280,det_h1-1,0.0297786,0.00218288,4766.63,349.411,0
run0280,det_h1-2,0.0155654,0.00385979,2491.54,617.833,0
run0280,det_h1-3,0.0393135,0.00685078,6292.86,1096.6,0
run0280,det_h1-4,0.0439355,0.0033092,7032.71,529.701,1
run0281,det_h0-0,0.0678275,0.00128934,8232.36,156.49,0
run0281,det_h0-1,0.0588083,0.00446192,7137.68,541.552,0
run0281,det_h0-2,0.029728,0.00151062,3608.15,183.347,0
run0281,det_h0-3,0.037938,0.00317415,4604.62,385.253,0
run0281,det_h0-4,0.0375325,0.00506588,4555.39,614.855,1
run0281,det_h0-5,0.0372399,0.0064054,4519.88,777.436,0
run0281,det_h0-6,0.000785745,2.63634e-05,95.3674,3.19978,1
run0281,det_h0-7,0.0430606,0.0055006,5226.35,667.619,0
run0281,det_h1-0,0.0417512,0.00501348,5067.42,608.497,0
run0281,det_h1-1,0.0485433,0.00104755,5891.8,127.144,0
run0281,det_h1-2,0.0248755,0.000894864,3019.19,108.611,0
run0281,det_h1-3,0.0613917,0.00173297,7451.23,210.334,0
run0281,det_h1-4,0.0520312,0.00413953,6315.12,502.424,0
run0282,det_h0-0,0.0781986,0.00162023,5329.78,110.43,0
run0282,det_h0-1,0.0573119,0.0047817,3906.2,325.906,0
run0282,det_h0-2,0.0322124,0.0014513,2195.5,98.916,0
run0282,det_h0-3,0.0483162,0.0118659,3293.09,808.747,0
run0282,det_h0-4,0.0452359,0.00790055,3083.15,538.478,0
run0282,det_h0-5,0.0539143,0.00190562,3674.63,129.882,0
run0282,det_h0-6,0.00139923,4.64447e-05,95.3674,3.16553,1
run0282,det_h0-7,0.0604747,0.00474055,4121.78,323.101,0
run0282,det_h1-0,0.0605586,0.00589278,4127.49,401.634,0
run0282,det_h1-1,0.0417191,0.00506684,2843.45,345.341,1
run0282,det_h1-2,0.00139923,5.48834e-05,95.3674,3.74069,1
run0282,det_h1-3,0.00139923,2.97865e-05,95.3674,2.03016,1
run0282,det_h1-4,0.0557298,0.00539072,3798.38,367.415,0
run0283,det_h0-0,0.00205746,4.86551e-05,95.3674,2.25526,1
run0283,det_h0-1,0.0359865,0.00214842,1668.05,99.5836,0
run0283,det_h0-2,0.00205746,0.000213433,95.3674,9.89305,1
run0283,det_h0-3,0.0310283,0.00255178,1438.23,118.28,0
run0283,det_h0-4,0.00205746,9.97989e-05,95.3674,4.62588,1
run0283,det_h0-5,0.0268135,0.00256075,1242.86,118.696,0
run0283,det_h0-6,0.0309791,0.00209745,1435.94,97.2212,0
run0283,det_h0-7,0.0344861,0.00848882,1598.5,393.474,0
run0283,det_h1-0,0.0338775,0.00273079,1570.29,126.578,1
run0283,det_h1-1,0.0434402,0.00154591,2013.54,71.6562,1
run0283,det_h1-2,0.0138776,0.00193784,643.256,89.8229,0
run0283,det_h1-3,0.00205746,3.81725e-05,95.3674,1.76937,1
run0283,det_h1-4,0.0166016,0.005728,769.516,265.504,0
run0284,det_h0-0,0.0585258,0.00200409,3939.2,134.889,0
run0284,det_h0-1,0.0014169,3.99796e-05,95.3674,2.69091,1
run0284,det_h0-2,0.0110638,0.00958868,744.672,645.385,0
run0284,det_h0-3,0.0375261,0.00400043,2525.77,269.257,1
run0284,det_h0-4,0.0442268,0.00830212,2976.77,558.791,0
run0284,det_h0-5,0.0874471,0.0572948,5885.8,3856.34,0
run0284,det_h0-6,0.0461065,0.00480918,3103.29,323.692,0
run0284,det_h0-7,0.00350554,0.00236541,235.947,159.209,0
run0284,det_h1-0,0.0282299,0.00935585,1900.07,629.714,1
run0284,det_h1-1,0.0427745,0.00160533,2879.03,108.05,0
run0284,det_h1-2,0.0183779,0.00128587,1236.96,86.5483,0
run0284,det_h1-3,0.0014169,4.19841e-05,95.3674,2.82582,1
run0284,det_h1-4,0.0431734,0.0126903,2905.87,854.147,0
run0286,det_h0-0,0.0282446,0.0011201,5983.65,237.294,0
run0286,det_h0-1,0.0265755,0.000833193,5630.05,176.513,0
run0286,det_h0-2,0.0113418,0.000581829,2402.77,123.261,0
run0286,det_h0-3,0.0213885,0.00166551,4531.18,352.839,1
run0286,det_h0-4,0.0204165,0.00110163,4325.25,233.381,0
run0286,det_h0-5,0.019172,0.00184832,4061.61,391.569,0
run0286,det_h0-6,0.000450163,2.8755e-05,95.3674,6.09177,1
run0286,det_h0-7,0.0179714,0.00253977,3807.25,538.054,0
run0286,det_h1-0,0.000450163,2.28717e-05,95.3674,4.8454,1
run0286,det_h1-1,0.0117904,0.00158362,2497.81,335.492,0
run0286,det_h1-2,0.00522277,0.00172657,1106.45,365.777,0
run0286,det_h1-3,0.0240046,0.00205302,5085.4,434.934,0
run0286,det_h1-4,0.0270745,0.00108396,5735.76,229.639,0
run0287,det_h0-0,0.0467452,0.000897076,9986.55,191.65,0
run0287,det_h0-1,0.0407786,0.000830719,8711.87,177.473,0
run0287,det_h0-2,0.0129849,0.0017366,2774.06,371.004,0
run0287,det_h0-3,0.0277976,0.00148724,5938.62,317.731,0
run0287,det_h0-4,0.0237115,0.00244517,5065.68,522.38,0
run0287,det_h0-5,0.0332411,0.00103243,7101.55,220.567,0
run0287,det_h0-6,0.0275069,0.00429562,5876.52,917.709,0
run0287,det_h0-7,0.0241061,0.00240572,5149.99,513.952,0
run0287,det_h1-0,0.0335762,0.00243162,7173.15,519.486,0
run0287,det_h1-1,0.000446397,2.21282e-05,95.3674,4.72743,1
run0287,det_h1-2,0.017027,0.000726357,3637.61,155.178,0
run0287,det_h1-3,0.0411827,0.00146202,8798.18,312.344,0
run0287,det_h1-4,0.0449552,0.000844082,9604.14,180.328,0
run0288,det_h0-0,0.0493253,0.000996577,8344.16,168.587,0
run0288,det_h0-1,0.0325575,0.00262802,5507.63,444.571,0
run0288,det_h0-2,0.0131574,0.00153103,2225.78,258.999,1
run0288,det_h0-3,0.0375963,0.00116198,6360.02,196.568,1
run0288,det_h0-4,0.0259308,0.00530108,4386.6,896.762,0
run0288,det_h0-5,0.0241974,0.00316192,4093.38,534.889,1
run0288,det_h0-6,0.028844,0.00241016,4879.42,407.718,1
run0288,det_h0-7,0.0269288,0.00282804,4555.44,478.408,0
run0288,det_h1-0,0.0358356,0.00244826,6062.16,414.162,0
run0288,det_h1-1,0.0259961,0.00279322,4397.66,472.517,0
run0288,det_h1-2,0.0118576,0.00255794,2005.91,432.717,0
run0288,det_h1-3,0.0314402,0.00507892,5318.61,859.18,0
run0288,det_h1-4,0.0419723,0.00537803,7100.29,909.78,0
run0291,det_h0-0,0.0418096,0.00854759,6210.27,1269.63,1
run0291,det_h0-1,0.0470646,0.00112417,6990.83,166.98,0
run0291,det_h0-2,0.0168224,0.0028126,2498.74,417.775,0
run0291,det_h0-3,0.0378266,0.000918075,5618.66,136.368,0
run0291,det_h0-4,0.03728,0.00141491,5537.47,210.167,0
run0291,det_h0-5,0.0359774,0.00293281,5343.98,435.631,0
run0291,det_h0-6,0.0387464,0.000941797,5755.27,139.892,0
run0291,det_h0-7,0.0395836,0.00104571,5879.62,155.327,0
run0291,det_h1-0,0.0325319,0.00398218,4832.2,591.501,0
run0291,det_h1-1,0.0346785,0.00281266,5151.05,417.784,0
run0291,det_h1-2,0.0181556,0.00158918,2696.78,236.052,0
run0291,det_h1-3,0.0458475,0.0016073,6810.05,238.743,0
run0291,det_h1-4,0.0371141,0.00400314,5512.81,594.615,0
run0292,det_h0-0,0.0479495,0.00220017,5508.4,252.754,0
run0292,det_h0-1,0.0302907,0.00268148,3479.77,308.046,0
run0292,det_h0-2,0.0190991,0.000835345,2194.09,95.9636,0
run0292,det_h0-3,0.0239921,0.00260263,2756.19,298.988,0
run0292,det_h0-4,0.0370119,0.00104271,4251.89,119.786,1
run0292,det_h0-5,0.0361915,0.00102552,4157.64,117.811,0
run0292,det_h0-6,0.0382424,0.00110766,4393.25,127.246,0
run0292,det_h0-7,0.0278836,0.00463869,3203.24,532.889,1
run0292,det_h1-0,0.0254947,0.00332171,2928.81,381.595,0
run0292,det_h1-1,0.0328643,0.00247526,3775.41,284.356,0
run0292,det_h1-2,0.0168537,0.00208718,1936.14,239.774,0
run0292,det_h1-3,0.0306132,0.0063462,3516.81,729.045,0
run0292,det_h1-4,0.0458589,0.00140188,5268.23,161.047,1
run0293,det_h0-0,0.0486858,0.00118137,6053.29,146.885,0
run0293,det_h0-1,0.0291256,0.00337964,3621.3,420.204,0
run0293,det_h0-2,0.0212691,0.000556096,2644.47,69.1417,1
run0293,det_h0-3,0.0244301,0.002394,3037.49,297.655,0
run0293,det_h0-4,0.026994,0.00465461,3356.27,578.727,0
run0293,det_h0-5,0.0242922,0.00527785,3020.35,656.216,0
run0293,det_h0-6,0.0260841,0.00329214,3243.14,409.325,0
run0293,det_h0-7,0.0372425,0.00121044,4630.51,150.499,0
run0293,det_h1-0,0.0353334,0.00274008,4393.15,340.685,0
run0293,det_h1-1,0.0238491,0.00252813,2965.26,314.332,0
run0293,det_h1-2,0.0172511,0.000867047,2144.9,107.803,0
run0293,det_h1-3,0.000767026,1.86531e-05,95.3674,2.31922,1
run0293,det_h1-4,0.0371302,0.00588276,4616.55,731.427,1
run0295,det_h0-0,0.0477786,0.000954033,5826.13,116.335,0
run0295,det_h0-1,0.0420217,0.00103857,5124.12,126.644,0
run0295,det_h0-2,0.000782085,3.56947e-05,95.3674,4.35261,1
run0295,det_h0-3,0.0267927,0.00357674,3267.11,436.147,0
run0295,det_h0-4,0.0249559,0.00335234,3043.12,408.784,1
run0295,det_h0-5,0.0145915,0.00482026,1779.29,587.783,0
run0295,det_h0-6,0.0334134,0.00246561,4074.43,300.656,0
run0295,det_h0-7,0.0213356,0.0121306,2601.66,1479.2,0
run0295,det_h1-0,0.0220579,0.00224911,2689.74,274.257,0
run0295,det_h1-1,0.0302772,0.00100852,3692,122.979,0
run0295,det_h1-2,0.0180412,0.00101938,2199.95,124.303,0
run0295,det_h1-3,0.0403467,0.00112235,4919.87,136.86,0
run0295,det_h1-4,0.0411104,0.00173679,5013,211.784,0
run0296,det_h0-0,0.0289785,0.0034886,3106.55,373.985,0
run0296,det_h0-1,0.03246,0.00373546,3479.78,400.448,0
run0296,det_h0-2,0.0111095,0.00223647,1190.96,239.754,0
run0296,det_h0-3,0.0216698,0.00877804,2323.04,941.024,1
run0296,det_h0-4,0.027016,0.00117989,2896.17,126.486,0
run0296,det_h0-5,0.0152867,0.00289688,1638.77,310.551,0
run0296,det_h0-6,0.0289466,0.000887606,3103.13,95.1531,1
run0296,det_h0-7,0.0274968,0.00272957,2947.71,292.615,0
run0296,det_h1-0,0.0286801,0.00109782,3074.56,117.689,0
run0296,det_h1-1,0.0168475,0.00200562,1806.09,215.006,0
run0296,det_h1-2,0.0137765,0.00099296,1476.87,106.447,0
run0296,det_h1-3,0.000889605,2.1819e-05,95.3674,2.33904,1
run0296,det_h1-4,0.0380626,0.00132711,4080.38,142.269,0
run0297,det_h0-0,0.0207165,0.0018617,2485.93,223.4,0
run0297,det_h0-1,0.0199272,0.00104188,2391.22,125.024,0
run0297,det_h0-2,0.000794742,0.000142973,95.3674,17.1565,1
run0297,det_h0-3,0.000794742,3.49157e-05,95.3674,4.18982,1
run0297,det_h0-4,0.00853657,0.00156641,1024.37,187.966,0
run0297,det_h0-5,0.0154486,0.00129616,1853.8,155.537,0
run0297,det_h0-6,0.0146975,0.000862845,1763.68,103.54,0
run0297,det_h0-7,0.0138801,0.0016822,1665.58,201.86,0
run0297,det_h1-0,0.00985945,0.00185527,1183.11,222.629,0
run0297,det_h1-1,0.0155837,0.000777001,1870.01,93.2385,0
run0297,det_h1-2,0.00806565,0.000925832,967.862,111.098,0
run0297,det_h1-3,0.017745,0.00316883,2129.37,380.254,0
run0297,det_h1-4,0.0128921,0.00568982,1547.03,682.767,0
run0298,det_h0-0,0.0170646,0.00111413,1941.07,126.73,0
run0298,det_h0-1,0.0182717,0.00095685,2078.36,108.84,0
run0298,det_h0-2,0.00772631,0.00105477,878.853,119.978,0
run0298,det_h0-3,0.0138049,0.00132428,1570.28,150.634,0
run0298,det_h0-4,0.0146474,0.00115857,1666.11,131.785,0
run0298,det_h0-5,0.0140493,0.00131367,1598.08,149.427,1
run0298,det_h0-6,0.0104867,0.00269696,1192.84,306.774,1
run0298,det_h0-7,0.00994829,0.00429591,1131.6,488.652,0
run0298,det_h1-0,0.0143365,0.00128667,1630.75,146.356,0
run0298,det_h1-1,0.00652429,0.00135749,742.125,154.412,1
run0298,det_h1-2,0.00598938,0.000790864,681.28,89.9592,0
run0298,det_h1-3,0.0163039,0.00245329,1854.53,279.057,0
run0298,det_h1-4,0.0102372,0.00297647,1164.46,338.568,0
run0299,det_h0-0,0.016805,0.00344207,1264.22,258.943,1
run0299,det_h0-1,0.0196797,0.00124553,1480.48,93.6997,0
run0299,det_h0-2,0.0033889,0.00185556,254.943,139.592,0
run0299,det_h0-3,0.0168274,0.00159125,1265.9,119.708,0
run0299,det_h0-4,0.0139953,0.00133276,1052.85,100.262,0
run0299,det_h0-5,0.00869555,0.0054184,654.157,407.621,0
run0299,det_h0-6,0.015842,0.00117597,1191.78,88.4671,0
run0299,det_h0-7,0.0127807,0.00211361,961.478,159.005,0
run0299,det_h1-0,0.0147739,0.0018414,1111.43,138.527,0
run0299,det_h1-1,0.0141417,0.00126345,1063.87,95.0479,0
run0299,det_h1-2,0.00816701,0.00120389,614.396,90.5678,0
run0299,det_h1-3,0.00126769,3.41704e-05,95.3674,2.5706,1
run0299,det_h1-4,0.0211563,0.00138965,1591.57,104.542,0
run0300,det_h0-0,0.0183828,0.00279243,1677.01,254.745,0
run0300,det_h0-1,0.0247091,0.00395576,2254.13,360.872,0
run0300,det_h0-2,0.0104851,0.000859281,956.526,78.3896,0
run0300,det_h0-3,0.0187977,0.00140696,1714.86,128.352,0
run0300,det_h0-4,0.016699,0.00542451,1523.4,494.862,0
run0300,det_h0-5,0.0054926,0.00537042,501.074,489.927,0
run0300,det_h0-6,0.0122741,0.0029346,1119.73,267.715,0
run0300,det_h0-7,0.00104539,3.33636e-05,95.3674,3.04366,1
run0300,det_h1-0,0.0137578,0.0025975,1255.08,236.962,0
run0300,det_h1-1,0.00941972,0.00518024,859.333,472.578,0
run0300,det_h1-2,0.00887665,0.00139882,809.79,127.611,0
run0300,det_h1-3,0.00104539,2.3686e-05,95.3674,2.1608,1
run0300,det_h1-4,0.0225342,0.00134754,2055.73,122.932,0
run0301,det_h0-0,0.0220866,0.00397332,1521.15,273.65,0
run0301,det_h0-1,0.0243263,0.00140164,1675.4,96.5337,0
run0301,det_h0-2,0.0111982,0.00122059,771.242,84.0646,0
run0301,det_h0-3,0.0147641,0.00775122,1016.83,533.842,0
run0301,det_h0-4,0.0160737,0.00137159,1107.03,94.464,0
run0301,det_h0-5,0.0164538,0.00292588,1133.21,201.511,0
run0301,det_h0-6,0.019868,0.00192997,1368.35,132.921,0
run0301,det_h0-7,0.0159709,0.00313301,1099.95,215.777,0
run0301,det_h1-0,0.0013847,0.000117955,95.3674,8.12377,1
run0301,det_h1-1,0.0172986,0.00173194,1191.39,119.282,0
run0301,det_h1-2,0.0107475,0.00170647,740.202,117.528,0
run0301,det_h1-3,0.0013847,3.46095e-05,95.3674,2.38363,1
run0301,det_h1-4,0.015171,0.00359241,1044.85,247.416,0
run0302,det_h0-0,0.0249209,0.00136192,1517.38,82.9247,0
run0302,det_h0-1,0.0185686,0.0069297,1130.6,421.936,0
run0302,det_h0-2,0.0152985,0.00367301,931.498,223.642,0
run0302,det_h0-3,363.256,1458.65,2.2118e+07,8.88141e+07,0
run0302,det_h0-4,0.0179387,0.00129428,1092.25,78.806,0
run0302,det_h0-5,0.00424716,0.00446479,258.601,271.852,0
run0302,det_h0-6,0.0155008,0.00277683,943.811,169.075,0
run0302,det_h0-7,0.0185023,0.00166016,1126.57,101.084,0
run0302,det_h1-0,0.0171036,0.00136701,1041.4,83.2347,0
run0302,det_h1-1,0.0191156,0.00145374,1163.91,88.5156,0
run0302,det_h1-2,0.00958479,0.00168136,583.599,102.374,1
run0302,det_h1-3,0.00156628,3.69535e-05,95.3674,2.25003,1
run0302,det_h1-4,0.0250172,0.00312475,1523.25,190.26,0
run0303,det_h0-0,0.0250206,0.00131345,1632.72,85.7089,0
run0303,det_h0-1,0.0218019,0.00123834,1422.68,80.8081,1
run0303,det_h0-2,0.00861026,0.00163462,561.862,106.667,0
run0303,det_h0-3,0.00146146,6.23157e-05,95.3674,4.06641,1
run0303,det_h0-4,0.00146146,7.57379e-05,95.3674,4.94227,1
run0303,det_h0-5,0.021913,0.00187845,1429.93,122.578,0
run0303,det_h0-6,0.022221,0.00139237,1450.03,90.8588,0
run0303,det_h0-7,0.0165619,0.0130843,1080.75,853.813,0
run0303,det_h1-0,0.0161909,0.00464076,1056.53,302.833,0
run0303,det_h1-1,0.0199462,0.00154686,1301.59,100.94,0
run0303,det_h1-2,0.00959126,0.00299449,625.878,195.405,0
run0303,det_h1-3,0.00146146,4.1508e-05,95.3674,2.7086,1
run0303,det_h1-4,0.0256124,0.00213903,1671.33,139.582,0
run0304,det_h0-0,0.0282956,0.00169629,1714.46,102.78,0
run0304,det_h0-1,0.0269984,0.00168596,1635.86,102.154,0
run0304,det_h0-2,0.0116947,0.00114634,708.595,69.458,0
run0304,det_h0-3,0.0196119,0.00416555,1188.3,252.395,0
run0304,det_h0-4,0.0162368,0.0014469,983.805,87.6689,0
run0304,det_h0-5,0.0197625,0.00185577,1197.43,112.443,1
run0304,det_h0-6,0.00165202,0.000665904,100.097,40.3478,0
run0304,det_h0-7,0.0154698,0.00577918,937.328,350.167,0
run0304,det_h1-0,0.0206693,0.00142203,1252.37,86.1622,0
run0304,det_h1-1,0.0199804,0.00139638,1210.63,84.608,0
run0304,det_h1-2,0.0101199,0.00138632,613.172,83.9983,1
run0304,det_h1-3,0.0260529,0.00238102,1578.57,144.268,0
run0304,det_h1-4,0.00157395,7.8234e-05,95.3674,4.74028,1
run0305,det_h0-0,0.0269275,0.00328653,1774.09,216.529,0
run0305,det_h0-1,0.0242845,0.00135827,1599.96,89.4884,0
run0305,det_h0-2,0.00907346,0.00209581,597.796,138.08,0
run0305,det_h0-3,0.0237362,0.000888138,1563.84,58.5141,0
run0305,det_h0-4,0.018146,0.00171524,1195.53,113.007,0
run0305,det_h0-5,0.0170485,0.00160377,1123.22,105.662,0
run0305,det_h0-6,0.0240943,0.00291243,1587.43,191.883,0
run0305,det_h0-7,0.0118132,0.00631004,778.298,415.731,0
run0305,det_h1-0,0.0134609,0.00535405,886.861,352.746,0
run0305,det_h1-1,0.0188574,0.00141823,1242.4,93.4386,0
run0305,det_h1-2,0.000455351,0.000332129,30.0003,21.882,0
run0305,det_h1-3,0.0236928,0.00175549,1560.98,115.658,0
run0305,det_h1-4,0.0231692,0.00210389,1526.48,138.613,0
run0306,det_h0-0,0.0287572,0.00428234,1772.82,263.998,0
run0306,det_h0-1,0.0193414,0.00439952,1192.36,271.222,0
