,Run,Detector,Yield,Yield err,Area,Area err,Time,Fit Status,a,b,sig1,X2NDF,Linear,Offset,Q_int,Ea,runnum
91,run0175,det_h0-0,0.07051389999999999,0.000923178,8432.97,110.406,109.58,0,0.0,0.0,9.497710000000001,1.7916599999999998,-0.16305999999999998,165.67700000000002,119593.0,5349.0,175
92,run0175,det_h0-1,0.0710744,0.000940926,8500.0,112.52799999999999,109.58,1,0.0,0.0,9.76683,1.23685,-0.15093099999999998,154.52200000000002,119593.0,5349.0,175
93,run0175,det_h0-2,0.028948,0.000635911,3461.97,76.0505,109.58,0,0.0,0.0,9.98103,1.55211,-0.102653,103.281,119593.0,5349.0,175
94,run0175,det_h0-3,0.052837999999999996,0.0008791389999999999,6319.06,105.139,109.58,1,0.0,0.0,10.6402,1.29356,-0.134234,140.849,119593.0,5349.0,175
95,run0175,det_h0-4,0.054869100000000004,0.000902496,6561.96,107.932,109.58,0,0.0,0.0,10.182,1.54708,-0.173963,178.028,119593.0,5349.0,175
96,run0175,det_h0-5,0.055909400000000005,0.0009441580000000001,6686.37,112.915,109.58,1,0.0,0.0,10.7947,1.11008,-0.196515,200.53400000000002,119593.0,5349.0,175
97,run0175,det_h0-6,0.06298909999999999,0.000926925,7533.05,110.854,109.58,1,0.0,0.0,9.94542,1.17344,-0.170263,177.94,119593.0,5349.0,175
98,run0175,det_h0-7,0.0521763,0.000901683,6239.92,107.835,109.58,1,0.0,0.0,10.5286,1.38139,-0.182443,184.826,119593.0,5349.0,175
99,run0175,det_h1-0,0.0545672,0.0008748060000000001,6525.86,104.62100000000001,109.58,1,0.0,0.0,9.749410000000001,1.25542,-0.159821,166.62900000000002,119593.0,5349.0,175
100,run0175,det_h1-1,0.054635699999999995,0.0008436489999999999,6534.04,100.895,109.58,0,0.0,0.0,9.39852,1.43855,-0.136265,144.084,119593.0,5349.0,175
101,run0175,det_h1-2,0.032380200000000005,0.000724061,3872.44,86.5926,109.58,0,0.0,0.0,12.274000000000001,2.42076,-0.0764953,78.3021,119593.0,5349.0,175
102,run0175,det_h1-3,0.0637878,0.00104914,7628.58,125.47,109.58,0,0.0,0.0,11.6645,1.54409,-0.187449,185.31599999999997,119593.0,5349.0,175
103,run0175,det_h1-4,0.07291560000000001,0.000969186,8720.19,115.90799999999999,109.58,1,0.0,0.0,9.56713,1.32965,-0.192624,193.166,119593.0,5349.0,175
104,run0176,det_h0-0,0.07079289999999999,0.00106543,6671.1,100.4,90.0006,1,0.0,0.0,9.40165,1.3705200000000002,-0.164895,166.49400000000003,94234.0,5344.4,176
105,run0176,det_h0-1,0.07313539999999999,0.00109454,6891.84,103.14299999999999,90.0006,0,0.0,0.0,9.82672,1.50994,-0.171736,169.958,94234.0,5344.4,176
106,run0176,det_h0-2,0.0287311,0.0007272960000000001,2707.45,68.536,90.0006,1,0.0,0.0,10.0236,1.39965,-0.109491,107.572,94234.0,5344.4,176
107,run0176,det_h0-3,0.0511531,0.00100533,4820.36,94.7361,90.0006,1,0.0,0.0,10.1576,1.10134,-0.165892,167.832,94234.0,5344.4,176
108,run0176,det_h0-4,0.056882100000000005,0.00104319,5360.23,98.3039,90.0006,1,0.0,0.0,10.026,1.28176,-0.15776800000000002,162.661,94234.0,5344.4,176
109,run0176,det_h0-5,0.0580904,0.00111255,5474.09,104.84,90.0006,0,0.0,0.0,10.7043,1.42213,-0.183353,186.515,94234.0,5344.4,176
110,run0176,det_h0-6,0.06508009999999999,0.00107215,6132.76,101.03299999999999,90.0006,1,0.0,0.0,9.99624,1.31819,-0.207454,210.09799999999998,94234.0,5344.4,176
111,run0176,det_h0-7,0.0524427,0.00104656,4941.89,98.6218,90.0006,0,0.0,0.0,10.1737,1.45218,-0.172183,173.669,94234.0,5344.4,176
112,run0176,det_h1-0,0.054366899999999996,0.00101889,5123.21,96.0146,90.0006,1,0.0,0.0,9.90507,1.3236299999999999,-0.147091,154.671,94234.0,5344.4,176
113,run0176,det_h1-1,0.0543165,0.000998734,5118.47,94.1147,90.0006,1,0.0,0.0,9.48879,1.26148,-0.168354,171.84900000000002,94234.0,5344.4,176
114,run0176,det_h1-2,0.0296337,0.0008354580000000001,2792.51,78.7285,90.0006,0,0.0,0.0,11.3482,1.5155399999999999,-0.118099,115.493,94234.0,5344.4,176
115,run0176,det_h1-3,0.0639144,0.00121404,6022.91,114.404,90.0006,0,0.0,0.0,11.6433,1.58938,-0.202773,199.393,94234.0,5344.4,176
116,run0176,det_h1-4,0.0744086,0.00111932,7011.82,105.478,90.0006,1,0.0,0.0,9.75042,1.31474,-0.177267,178.791,94234.0,5344.4,176
117,run0177,det_h0-0,0.0661596,0.00121144,5136.63,94.0559,71.8399,0,0.0,0.0,9.461789999999999,1.53225,-0.174595,175.635,77640.0,5339.2,177
118,run0177,det_h0-1,0.06757060000000001,0.00122949,5246.18,95.4578,71.8399,0,0.0,0.0,9.850769999999999,1.49886,-0.147474,149.74,77640.0,5339.2,177
119,run0177,det_h0-2,0.0254392,0.000688548,1975.1,53.4588,71.8399,0,0.0,0.0,9.0,1.56712,-0.102031,100.93700000000001,77640.0,5339.2,177
120,run0177,det_h0-3,0.047510699999999996,0.00105968,3688.73,82.2739,71.8399,0,0.0,0.0,9.73124,1.5989200000000001,-0.175504,177.864,77640.0,5339.2,177
121,run0177,det_h0-4,0.05176990000000001,0.00120462,4019.42,93.5268,71.8399,1,0.0,0.0,10.0502,1.18973,-0.189538,193.437,77640.0,5339.2,177
122,run0177,det_h0-5,0.0536476,0.00127564,4165.2,99.0408,71.8399,1,0.0,0.0,11.0071,1.07649,-0.181817,186.30900000000003,77640.0,5339.2,177
123,run0177,det_h0-6,0.0599976,0.00121298,4658.22,94.1754,71.8399,0,0.0,0.0,9.84248,1.45936,-0.177814,182.81900000000002,77640.0,5339.2,177
124,run0177,det_h0-7,0.0467212,0.00114948,3627.44,89.2459,71.8399,1,0.0,0.0,10.1404,1.0169700000000002,-0.18043499999999998,183.17700000000002,77640.0,5339.2,177
125,run0177,det_h1-0,0.0513605,0.00108242,3987.63,84.0394,71.8399,1,0.0,0.0,9.306980000000001,1.1529200000000002,-0.166273,172.642,77640.0,5339.2,177
126,run0177,det_h1-1,0.052092599999999996,0.00111081,4044.47,86.2433,71.8399,1,0.0,0.0,9.11899,1.3647799999999999,-0.15288,159.18200000000002,77640.0,5339.2,177
127,run0177,det_h1-2,0.029443200000000003,0.000992532,2285.97,77.0602,71.8399,1,0.0,0.0,11.9939,1.31205,-0.08561089999999999,86.8159,77640.0,5339.2,177
128,run0177,det_h1-3,0.056721,0.00128017,4403.82,99.3927,71.8399,0,0.0,0.0,10.8518,1.59522,-0.190899,187.709,77640.0,5339.2,177
129,run0177,det_h1-4,0.0665074,0.0012402000000000001,5163.64,96.2893,71.8399,1,0.0,0.0,9.55439,1.33489,-0.17333099999999999,176.47,77640.0,5339.2,177
130,run0178,det_h0-0,0.05738340000000001,0.00116029,4703.09,95.0961,74.4918,1,0.0,0.0,9.24811,1.22383,-0.21366500000000002,221.446,81959.0,5334.3,178
131,run0178,det_h0-1,0.057092399999999995,0.00116045,4679.23,95.109,74.4918,1,0.0,0.0,9.60319,1.22884,-0.19961700000000002,202.679,81959.0,5334.3,178
132,run0178,det_h0-2,0.0232438,0.00082005,1905.04,67.2105,74.4918,0,0.0,0.0,10.1724,1.42164,-0.117459,118.32600000000001,81959.0,5334.3,178
133,run0178,det_h0-3,0.042087400000000004,0.00109632,3449.44,89.853,74.4918,1,0.0,0.0,9.68852,0.8796,-0.196294,206.834,81959.0,5334.3,178
134,run0178,det_h0-4,0.045594300000000004,0.00119617,3736.86,98.0367,74.4918,0,0.0,0.0,10.2474,1.46622,-0.16431099999999998,179.03099999999998,81959.0,5334.3,178
135,run0178,det_h0-5,0.0449154,0.00125393,3681.22,102.771,74.4918,0,0.0,0.0,11.1663,1.42469,-0.21034499999999998,219.18900000000002,81959.0,5334.3,178
136,run0178,det_h0-6,0.05136519999999999,0.00119201,4209.84,97.6957,74.4918,0,0.0,0.0,9.67848,1.55664,-0.244885,250.18200000000002,81959.0,5334.3,178
137,run0178,det_h0-7,0.0395635,0.00110194,3242.59,90.3142,74.4918,0,0.0,0.0,9.98202,1.62165,-0.20548699999999998,212.65900000000002,81959.0,5334.3,178
138,run0178,det_h1-0,0.0421548,0.00111534,3454.96,91.4123,74.4918,0,0.0,0.0,9.83882,1.4012799999999999,-0.196717,208.97799999999998,81959.0,5334.3,178
139,run0178,det_h1-1,0.043675900000000004,0.00100754,3579.63,82.5767,74.4918,1,0.0,0.0,9.0,1.31408,-0.171005,184.868,81959.0,5334.3,178
140,run0178,det_h1-2,0.0262051,0.000946035,2147.75,77.5361,74.4918,1,0.0,0.0,11.7065,1.19333,-0.089772,94.5231,81959.0,5334.3,178
141,run0178,det_h1-3,0.0496356,0.00131289,4068.08,107.603,74.4918,1,0.0,0.0,10.99,1.06077,-0.20555700000000002,208.926,81959.0,5334.3,178
142,run0178,det_h1-4,0.0579509,0.00130863,4749.59,107.25399999999999,74.4918,1,0.0,0.0,9.82964,0.994064,-0.197747,207.512,81959.0,5334.3,178
143,run0179,det_h0-0,0.053492099999999994,0.00126723,3959.96,93.8119,67.955,1,0.0,0.0,9.27169,1.31994,-0.226607,240.33900000000003,74029.0,5329.0,179
144,run0179,det_h0-1,0.0519557,0.00123804,3846.23,91.6508,67.955,0,0.0,0.0,9.83953,1.41924,-0.209529,215.632,74029.0,5329.0,179
145,run0179,det_h0-2,0.020420400000000002,0.000808248,1511.7,59.8338,67.955,1,0.0,0.0,9.345939999999999,1.23922,-0.101217,105.825,74029.0,5329.0,179
146,run0179,det_h0-3,0.0357644,0.00121427,2647.6,89.8912,67.955,1,0.0,0.0,9.75371,1.29818,-0.17743399999999998,200.265,74029.0,5329.0,179
147,run0179,det_h0-4,0.0390336,0.00147047,2889.62,108.85700000000001,67.955,0,0.0,0.0,10.8355,1.60321,-0.208046,227.262,74029.0,5329.0,179
148,run0179,det_h0-5,0.0360228,0.00124879,2666.73,92.4465,67.955,1,0.0,0.0,10.1539,1.17802,-0.267046,275.712,74029.0,5329.0,179
149,run0179,det_h0-6,0.043516900000000004,0.00121765,3221.51,90.1413,67.955,1,0.0,0.0,9.07633,1.0844200000000002,-0.262959,272.829,74029.0,5329.0,179
150,run0179,det_h0-7,0.035254400000000005,0.00117224,2609.85,86.7799,67.955,1,0.0,0.0,9.87241,1.35394,-0.177293,194.565,74029.0,5329.0,179
151,run0179,det_h1-0,0.0359841,0.00120322,2663.86,89.0728,67.955,1,0.0,0.0,9.36647,1.25296,-0.21980300000000003,238.31099999999998,74029.0,5329.0,179
