,a0,a2,a4,a0_err,a2_err,a4_err,Chi2,Pval,Chi2NDF
4.226230352643671,5.730266049905961e-05,-1.2576630004527004e-06,-7.012428518712275e-07,1.589251667049406e-06,2.9432820385533227e-06,3.402789365032074e-06,2.652248833412644,0.6175959274273581,0.663062208353161
4.231543670738853,5.788216938242044e-05,-1.3054462621577969e-06,3.4742380265897045e-07,1.450722841328783e-06,2.688336852344992e-06,3.1847185252099163e-06,1.284775788926388,0.8639531999183245,0.321193947231597
4.234971617897036,5.816558298434941e-05,2.3073399000469072e-06,1.2242337208836574e-06,1.5718924001162115e-06,2.9495443792384483e-06,3.528851084675256e-06,2.4259123756676284,0.6579496143033365,0.6064780939169071
4.24071342938699,5.602598081000481e-05,1.4431911700757272e-06,3.0076513966027346e-06,1.4124460203682155e-06,2.616317703722404e-06,3.1685692529715886e-06,4.581743772838558,0.3329645185160392,1.1454359432096395
4.249111899924536,5.769548325709356e-05,1.8584817185980299e-06,1.1552728543506706e-06,1.463049340476558e-06,2.702607339912677e-06,3.2891829375295083e-06,4.54938271089056,0.336732061899693,1.13734567772264
4.2521970523669,5.7736618629856344e-05,9.202977100831619e-06,-1.9605904454348153e-06,1.5680896431931117e-06,2.8702431713949804e-06,3.536850832388357e-06,5.325994363707165,0.25545335045139267,1.3314985909267913
4.2577674664989456,6.364636094580221e-05,4.96014023600346e-06,-7.416891545600364e-08,1.6011683159998861e-06,2.9623799028603317e-06,3.578552622568899e-06,0.7168679963335107,0.9492325776842988,0.17921699908337768
4.262138099125628,6.680239375064768e-05,5.629073255207086e-06,6.648680100113536e-07,1.6673263974962976e-06,3.0755078746445065e-06,3.7381149768740422e-06,1.9426859321155288,0.7462997521820904,0.4856714830288822
4.264537662136355,7.126453679189529e-05,4.165649140036386e-06,7.00719216396498e-07,1.7838282725543662e-06,3.329432186059209e-06,3.984196377849029e-06,1.172419817241756,0.8826183043780669,0.293104954310439
4.267280019862901,7.130761813611476e-05,8.479312856240058e-06,4.5860419991224414e-07,1.7992284072704526e-06,3.3108789862169185e-06,4.0937676153613295e-06,1.938593733189463,0.7470521317988426,0.48464843329736573
4.269079692120946,7.217720273170845e-05,9.711571283299362e-06,6.552362843467702e-07,1.9136662068572355e-06,3.5070919462048973e-06,4.34663511251979e-06,6.945381377196399,0.13880287507734862,1.7363453442990997
